Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-05,2482.610107421875,2497.610107421875,2478.669921875,2495.2099609375,630400,0,0
2023-04-06,2488.0,2488.0,2458.5,2459.22998046875,749100,0,0
2023-04-07,2478.639892578125,2493.06005859375,2473.889892578125,2490.409912109375,584000,0,0
2023-04-10,2491.679931640625,2519.989990234375,2490.169921875,2512.080078125,716200,0,0
2023-04-11,2523.330078125,2550.969970703125,2514.419921875,2547.860107421875,766800,0,0
2023-04-12,2546.360107421875,2561.3701171875,2536.22998046875,2550.639892578125,899800,0,0
2023-04-13,2534.7099609375,2561.659912109375,2531.070068359375,2561.659912109375,840300,0,0
2023-04-14,2580.10009765625,2581.739990234375,2560.530029296875,2571.489990234375,890500,0,0
2023-04-17,2570.300048828125,2577.080078125,2561.139892578125,2575.909912109375,774600,0,0
2023-04-18,2582.22998046875,2582.22998046875,2557.18994140625,2571.090087890625,895200,0,0
2023-04-19,2570.06005859375,2582.110107421875,2568.4599609375,2575.080078125,956000,0,0
2023-04-20,2566.06005859375,2573.93994140625,2552.06005859375,2563.110107421875,950400,0,0
2023-04-21,2556.699951171875,2559.43994140625,2532.320068359375,2544.39990234375,969000,0,0
2023-04-24,2538.360107421875,2541.889892578125,2518.72998046875,2523.5,925900,0,0
2023-04-25,2531.35009765625,2531.35009765625,2472.330078125,2489.02001953125,885200,0,0
2023-04-26,2489.489990234375,2498.56005859375,2481.3798828125,2484.830078125,1088100,0,0
2023-04-27,2484.31005859375,2499.010009765625,2465.830078125,2495.81005859375,732600,0,0
2023-04-28,2511.7900390625,2517.1298828125,2489.580078125,2501.530029296875,776400,0,0
2023-05-02,2504.010009765625,2524.419921875,2503.2099609375,2524.389892578125,700300,0,0
2023-05-03,2510.18994140625,2514.3701171875,2497.830078125,2501.39990234375,887300,0,0
2023-05-04,2494.820068359375,2502.139892578125,2486.090087890625,2500.93994140625,809100,0,0
2023-05-08,2518.530029296875,2525.840087890625,2511.1298828125,2513.2099609375,653900,0,0
2023-05-09,2512.340087890625,2514.81005859375,2495.6298828125,2510.06005859375,750500,0,0
2023-05-10,2505.9599609375,2510.1298828125,2488.419921875,2496.510009765625,634400,0,0
2023-05-11,2505.570068359375,2513.820068359375,2490.080078125,2491.0,646300,0,0
2023-05-12,2487.35009765625,2487.35009765625,2472.449951171875,2475.419921875,797200,0,0
2023-05-15,2469.800048828125,2479.35009765625,2455.989990234375,2479.35009765625,483300,0,0
2023-05-16,2494.39990234375,2498.5400390625,2474.89990234375,2480.239990234375,627900,0,0
2023-05-17,2479.64990234375,2498.3701171875,2475.02001953125,2494.659912109375,563300,0,0
2023-05-18,2511.090087890625,2515.39990234375,2500.010009765625,2515.39990234375,571500,0,0
2023-05-19,2530.830078125,2538.31005859375,2524.889892578125,2537.7900390625,569300,0,0
2023-05-22,2540.030029296875,2564.090087890625,2533.5,2557.080078125,590500,0,0
2023-05-23,2565.800048828125,2577.320068359375,2561.10009765625,2567.550048828125,573800,0,0
2023-05-24,2557.110107421875,2572.2099609375,2555.0400390625,2567.449951171875,1071600,0,0
2023-05-25,2570.639892578125,2575.050048828125,2551.489990234375,2554.68994140625,916700,0,0
2023-05-26,2561.93994140625,2567.5,2553.7900390625,2558.81005859375,631800,0,0
2023-05-30,2582.409912109375,2586.219970703125,2574.820068359375,2585.52001953125,638500,0,0
2023-05-31,2586.030029296875,2596.31005859375,2575.97998046875,2577.1201171875,683900,0,0
2023-06-01,2572.56005859375,2580.14990234375,2565.0,2569.169921875,674200,0,0
2023-06-02,2586.27001953125,2601.3798828125,2583.8798828125,2601.360107421875,566500,0,0
2023-06-05,2617.429931640625,2618.6201171875,2608.010009765625,2615.409912109375,542700,0,0
2023-06-07,2623.4599609375,2629.919921875,2613.679931640625,2615.60009765625,535300,0,0
2023-06-08,2609.2099609375,2612.389892578125,2595.330078125,2610.85009765625,578700,0,0
2023-06-09,2624.14990234375,2644.699951171875,2618.449951171875,2641.159912109375,581500,0,0
2023-06-12,2647.489990234375,2650.449951171875,2623.429931640625,2629.35009765625,554300,0,0
2023-06-13,2644.429931640625,2645.6201171875,2633.52001953125,2637.949951171875,692500,0,0
2023-06-14,2640.81005859375,2642.860107421875,2614.25,2619.080078125,648800,0,0
2023-06-15,2629.239990234375,2634.219970703125,2602.52001953125,2608.5400390625,579000,0,0
2023-06-16,2623.570068359375,2625.7900390625,2612.2099609375,2625.7900390625,668400,0,0
2023-06-19,2618.06005859375,2619.43994140625,2600.489990234375,2609.5,708800,0,0
2023-06-20,2602.830078125,2610.030029296875,2596.820068359375,2604.909912109375,715800,0,0
2023-06-21,2599.18994140625,2600.969970703125,2579.52001953125,2582.6298828125,655400,0,0
2023-06-22,2575.64990234375,2597.760009765625,2575.64990234375,2593.699951171875,610200,0,0
2023-06-23,2599.0400390625,2600.81005859375,2568.070068359375,2570.10009765625,526500,0,0
2023-06-26,2568.64990234375,2585.31005859375,2562.030029296875,2582.199951171875,479200,0,0
2023-06-27,2581.02001953125,2582.0,2568.52001953125,2581.389892578125,535400,0,0
2023-06-28,2590.52001953125,2590.52001953125,2559.4599609375,2564.18994140625,484200,0,0
2023-06-29,2564.02001953125,2577.68994140625,2550.02001953125,2550.02001953125,602500,0,0
2023-06-30,2558.429931640625,2571.030029296875,2541.719970703125,2564.280029296875,508800,0,0
2023-07-03,2580.889892578125,2604.6298828125,2580.489990234375,2602.469970703125,615500,0,0
2023-07-04,2604.719970703125,2607.659912109375,2591.860107421875,2593.31005859375,673100,0,0
2023-07-05,2593.469970703125,2601.989990234375,2578.659912109375,2579.0,599400,0,0
2023-07-06,2574.75,2575.449951171875,2550.669921875,2556.2900390625,530800,0,0
2023-07-07,2547.409912109375,2547.409912109375,2515.070068359375,2526.7099609375,612100,0,0
2023-07-10,2528.080078125,2539.6298828125,2517.669921875,2520.699951171875,560600,0,0
2023-07-11,2538.840087890625,2562.489990234375,2534.47998046875,2562.489990234375,592400,0,0
2023-07-12,2557.610107421875,2574.72998046875,2554.260009765625,2574.719970703125,695500,0,0
2023-07-13,2589.889892578125,2602.2099609375,2587.75,2591.22998046875,584300,0,0
2023-07-14,2607.469970703125,2628.300048828125,2603.360107421875,2628.300048828125,568100,0,0
2023-07-17,2617.669921875,2627.1201171875,2611.550048828125,2619.0,548800,0,0
2023-07-18,2624.590087890625,2626.889892578125,2600.669921875,2607.6201171875,491100,0,0
2023-07-19,2622.239990234375,2622.5400390625,2598.52001953125,2608.239990234375,434900,0,0
2023-07-20,2595.3798828125,2611.340087890625,2589.2900390625,2600.22998046875,369700,0,0
2023-07-21,2581.06005859375,2609.760009765625,2570.580078125,2609.760009765625,499300,0,0
2023-07-24,2608.469970703125,2636.06005859375,2595.2099609375,2628.530029296875,525900,0,0
2023-07-25,2643.35009765625,2646.7099609375,2621.60009765625,2636.4599609375,721500,0,0
2023-07-26,2638.760009765625,2639.2099609375,2580.97998046875,2592.360107421875,830100,0,0
2023-07-27,2599.820068359375,2617.610107421875,2586.360107421875,2603.81005859375,591900,0,0
2023-07-28,2593.669921875,2609.5400390625,2586.330078125,2608.320068359375,497300,0,0
2023-07-31,2628.8701171875,2639.449951171875,2622.2099609375,2632.580078125,454200,0,0
2023-08-01,2644.340087890625,2668.2099609375,2639.10009765625,2667.070068359375,493600,0,0
2023-08-02,2651.530029296875,2660.89990234375,2611.77001953125,2616.469970703125,704700,0,0
2023-08-03,2624.760009765625,2625.449951171875,2591.300048828125,2605.389892578125,789400,0,0
2023-08-04,2606.169921875,2612.300048828125,2598.3798828125,2602.800048828125,645800,0,0
2023-08-07,2591.580078125,2607.360107421875,2580.7099609375,2580.7099609375,504100,0,0
2023-08-08,2598.2900390625,2601.409912109375,2568.14990234375,2573.97998046875,637000,0,0
2023-08-09,2580.60009765625,2608.97998046875,2576.2099609375,2605.1201171875,466000,0,0
2023-08-10,2592.39990234375,2601.56005859375,2590.02001953125,2601.56005859375,566500,0,0
2023-08-11,2611.25,2616.840087890625,2589.93994140625,2591.260009765625,672200,0,0
2023-08-14,2586.510009765625,2592.909912109375,2561.8798828125,2570.8701171875,622800,0,0
2023-08-16,2550.1298828125,2550.530029296875,2520.8701171875,2525.639892578125,683200,0,0
2023-08-17,2512.919921875,2520.56005859375,2482.06005859375,2519.85009765625,733900,0,0
2023-08-18,2495.179931640625,2519.60009765625,2489.6298828125,2504.5,556400,0,0
2023-08-21,2511.699951171875,2524.409912109375,2505.590087890625,2508.800048828125,398600,0,0
2023-08-22,2528.389892578125,2533.429931640625,2509.530029296875,2515.739990234375,471000,0,0
2023-08-23,2510.0,2517.510009765625,2499.889892578125,2505.5,546200,0,0
2023-08-24,2531.780029296875,2539.43994140625,2520.72998046875,2537.679931640625,440300,0,0
2023-08-25,2505.389892578125,2526.3701171875,2502.050048828125,2519.139892578125,576400,0,0
2023-08-28,2519.139892578125,2543.409912109375,2519.139892578125,2543.409912109375,483000,0,0
2023-08-29,2550.760009765625,2556.97998046875,2545.27001953125,2552.159912109375,440700,0,0
2023-08-30,2575.419921875,2578.6201171875,2561.219970703125,2561.219970703125,363000,0,0
2023-08-31,2564.449951171875,2568.06005859375,2547.719970703125,2556.27001953125,471900,0,0
2023-09-01,2551.929931640625,2568.419921875,2551.0400390625,2563.7099609375,492400,0,0
2023-09-04,2566.929931640625,2584.550048828125,2560.320068359375,2584.550048828125,342100,0,0
2023-09-05,2578.909912109375,2586.64990234375,2575.18994140625,2582.179931640625,383400,0,0
2023-09-06,2577.409912109375,2585.97998046875,2560.090087890625,2563.340087890625,421500,0,0
2023-09-07,2554.8701171875,2562.419921875,2539.239990234375,2548.260009765625,376600,0,0
2023-09-08,2546.070068359375,2550.9599609375,2530.050048828125,2547.679931640625,395800,0,0
2023-09-11,2549.8798828125,2556.889892578125,2540.43994140625,2556.8798828125,410300,0,0
2023-09-12,2566.419921875,2568.550048828125,2535.14990234375,2536.580078125,358700,0,0
2023-09-13,2536.219970703125,2549.3798828125,2528.179931640625,2534.699951171875,417000,0,0
2023-09-14,2544.889892578125,2572.889892578125,2541.110107421875,2572.889892578125,411800,0,0
2023-09-15,2574.97998046875,2611.0,2572.3701171875,2601.280029296875,441100,0,0
2023-09-18,2588.68994140625,2596.550048828125,2573.260009765625,2574.719970703125,415900,0,0
2023-09-19,2579.360107421875,2583.25,2555.4599609375,2559.2099609375,461800,0,0
2023-09-20,2556.550048828125,2566.6201171875,2551.1201171875,2559.739990234375,414700,0,0
2023-09-21,2544.81005859375,2549.6298828125,2514.9599609375,2514.969970703125,394700,0,0
2023-09-22,2491.449951171875,2513.260009765625,2486.139892578125,2508.1298828125,433200,0,0
2023-09-25,2504.10009765625,2509.3798828125,2486.43994140625,2495.760009765625,438600,0,0
2023-09-26,2493.639892578125,2495.0,2461.590087890625,2462.969970703125,427500,0,0
2023-09-27,2447.989990234375,2469.719970703125,2445.510009765625,2465.070068359375,366200,0,0
