index,id,order_num,code,code_name,rate,purchase_rate,purchase_price,present_price,valuation_price,valuation_profit,holding_amount,buy_date,item_total_purchase,chegyul_check,reinvest_count,reinvest_date,invest_unit,reinvest_unit,sell_date,sell_price,sell_rate,rate_std,rate_std_mod_val,rate_std_htr,rate_htr,rate_std_mod_val_htr,yes_close,close,d1_diff_rate,d1_diff,open,high,low,volume,clo5,clo10,clo20,clo40,clo60,clo80,clo100,clo120,clo5_diff_rate,clo10_diff_rate,clo20_diff_rate,clo40_diff_rate,clo60_diff_rate,clo80_diff_rate,clo100_diff_rate,clo120_diff_rate
0,0.0,0,294870,HDC현대산업개발,5.24,6.25,14450,15250,10523535,524135,692,202201281109,9999400,0,0,0,10000000,0,202203300900,15250,5.24,0,0,0,0,0,13600,15250,-5.86,0,15200,16100,14900,2659216,16540,16685,16922,16135,17655,19029,19985,21008,-4.56,-12.99,-31.13,-36.95,-38.63,-41.2,-43.72,-45.63
0,0.0,0,000240,한국앤컴퍼니,11.75,4.05,12850,14400,11172012,1174712,778,202201281149,9997300,0,0,0,10000000,0,202203300900,14400,11.75,0,0,0,0,0,12350,14350,1.41,0,14400,14400,14050,84181,14080,13845,13532,13442,13903,14403,14861,15205,-6.23,-9.95,-14.75,-18.92,-21.12,-22.88,-23.35,-24.56
0,0.0,0,031980,피에스케이홀딩스,0.05,4.15,15050,15100,9998331,5131,664,202201281209,9993200,0,0,0,10000000,0,202203300900,15100,0.05,0,0,0,0,0,14450,14800,0.68,0,15200,14900,14400,51207,14700,14290,14157,14241,14953,14525,13945,13403,-4.3,-7.34,-10.26,-3.35,4.18,10.49,12.9,12.67
0,0.0,0,081000,일진다이아,12.49,4.68,24600,27750,11235146,1247546,406,202201281236,9987600,0,0,0,10000000,0,202203300900,27750,12.49,0,0,0,0,0,23500,27600,-0.36,0,27800,27900,27550,22176,27660,27460,26955,26066,26973,28119,29625,31185,-7.63,-12.22,-16.67,-21.3,-25.48,-29.6,-33.79,-37.9
0,0.0,0,090350,노루페인트,15.42,6.4,10800,12500,11530361,1540361,925,202201281259,9990000,0,0,0,10000000,0,202203300900,12500,15.42,0,0,0,0,0,10150,12600,3.28,0,12650,13450,12050,4103042,11980,11930,11492,11094,11759,11814,11718,11424,-5.67,-12.61,-20.27,-19.26,-16.38,-12.51,-11.34,-10.87
0,0.0,0,006280,녹십자,14.25,5.11,175000,200500,11396718,1421718,57,202201281302,9975000,0,0,0,10000000,0,202203300900,200500,14.25,0,0,0,0,0,166500,201000,1.77,0,201500,202500,198500,24697,200800,199550,192950,189625,194308,202431,209820,220191,-6.41,-10.46,-16.08,-21.75,-24.37,-28.3,-35.17,-37.89
0,0.0,0,122450,KX,13.59,4.4,7120,8110,11354766,1358286,1404,202202031405,9996480,0,0,0,10000000,0,202204050900,8110,13.59,0,0,0,0,0,6820,8120,-0.25,0,8030,8140,8090,25193,8154,8026,7815,7671,7662,7721,7873,8068,-2.49,-7.12,-11.27,-12.47,-15.05,-17.74,-20.67,-23.83
0,0.0,0,069080,웹젠,9.34,0.9,22300,24450,10923074,932674,448,202202040905,9990400,0,0,0,10000000,0,202204060900,24450,9.34,0,0,0,0,0,22100,24600,0.2,0,24450,24850,24550,97486,24560,24490,24007,23723,24004,24791,25281,25512,-0.54,-5.64,-11.02,-14.75,-16.25,-16.37,-16.53,-16.89
0,0.0,0,121800,비덴트,29.47,1.72,14750,19150,12928696,2942946,677,202202040909,9985750,0,0,0,10000000,0,202204060900,19150,29.47,0,0,0,0,0,14500,19650,3.97,0,19200,19700,18650,2538458,19290,19920,18715,17477,17409,19630,20743,19472,-4.79,-10.69,-17.84,-34.52,-36.8,-28.91,-20.76,-14.32
0,0.0,0,078340,컴투스,-9.92,2.02,126200,114000,8980639,-989161,79,202202040917,9969800,0,0,0,10000000,0,202204060900,114000,-9.92,0,0,0,0,0,123700,115300,1.23,0,114500,116500,114400,115851,113740,116030,115595,115490,121326,129127,135312,132696,-3.77,-5.66,-7.91,-13.49,-16.77,-12.22,-6.8,-3.48
0,0.0,0,220260,켐트로스,7.25,1.15,9670,10400,10723603,724823,1034,202202041021,9998780,0,0,0,10000000,0,202204060900,10400,7.25,0,0,0,0,0,9560,10550,0.96,0,10350,10750,10400,520583,10114,9847,9515,9676,9992,10489,11166,11813,-0.21,-5.39,-10.99,-15.91,-21.81,-26.19,-26.54,-22.84
0,0.0,0,171090,선익시스템,25.0,1.4,18150,22750,12477845,2495345,550,202202041355,9982500,0,0,0,10000000,0,202204060900,22750,25.0,0,0,0,0,0,17900,23300,0.87,0,23050,24700,23250,529595,23120,23455,20922,19052,19236,19998,21105,21355,3.53,-3.58,-9.69,-15.11,-20.66,-20.52,-20.81,-22.26
0,0.0,0,042420,네오위즈홀딩스,-21.04,5.6,60300,47750,7856379,-2093121,165,202202071116,9949500,0,0,0,10000000,0,202202141004,47750,-21.04,0,0,0,0,0,57100,50700,-0.78,0,49000,54500,49300,606259,56380,61290,68665,71380,69906,64228,56923,52160,-13.75,-21.17,-22.01,-21.24,-18.14,-8.89,2.97,11.58
0,0.0,0,058430,포스코스틸리온,3.25,2.89,48050,49750,10319079,324679,208,202202080916,9994400,0,0,0,10000000,0,202204120900,49750,3.25,0,0,0,0,0,46700,50200,-0.79,0,49850,51300,49800,19449,50300,51070,50690,48335,49930,51553,52418,53406,-5.04,-9.74,-14.95,-15.67,-15.93,-17.61,-18.99,-20.48
0,0.0,0,136480,하림,12.43,1.24,2865,3230,11241328,1242478,3490,202202090909,9998850,0,0,0,10000000,0,202204120900,3230,12.43,0,0,0,0,0,2830,3260,2.03,0,3225,3275,3165,697776,3251,3278,3166,3046,2959,2920,2891,2887,1.25,2.97,1.69,1.48,1.64,0.85,0.31,-1.02
0,0.0,0,011210,현대위아,2.19,3.03,64600,66200,10166292,217892,154,202202151018,9948400,0,0,0,10000000,0,202204190900,66200,2.19,0,0,0,0,0,62700,66800,5.03,0,66500,67000,63100,418103,63520,62900,62690,62060,63853,67605,69280,71113,-5.2,-5.63,-9.08,-15.3,-16.06,-17.9,-19.21,-20.87
0,0.0,0,027360,아주IB투자,5.08,4.61,3630,3825,10504635,507615,2754,202202160913,9997020,0,0,0,10000000,0,202204190900,3825,5.08,0,0,0,0,0,3470,3790,-0.26,0,3795,3810,3765,150986,3824,3863,3953,3860,3816,3859,3913,4004,-6.22,-6.49,-6.76,-10.3,-12.39,-15.26,-18.19,-22.32
0,0.0,0,297090,씨에스베어링,37.89,4.74,5639,7797,13785947,3788000,1773,202202160917,9997947,0,0,0,10000000,0,202204190900,7797,37.89,0,0,0,0,0,5384,7843,-0.29,0,7774,7936,7750,86395,7926,7864,8316,8050,7466,7623,7749,7935,-8.51,-10.63,-16.82,-26.47,-29.39,-32.55,-36.28,-39.47
0,0.0,0,210980,SK디앤디,1.62,2.86,28800,29350,10155962,162362,347,202202160927,9993600,0,0,0,10000000,0,202204190900,29350,1.62,0,0,0,0,0,28000,29350,-1.18,0,29250,29850,29150,9107,29320,29555,30045,30140,29538,29885,29916,30040,-2.54,-0.8,-1.67,-5.9,-6.07,-6.92,-8.88,-12.36
0,0.0,0,042420,네오위즈홀딩스,-20.25,9.88,51700,41350,7957905,-2020195,193,202202161015,9978100,0,0,0,10000000,0,202204180932,41350,-20.25,0,0,0,0,0,47050,43600,-2.35,0,43500,44600,43150,71050,45050,47885,50047,50970,55578,60806,62178,60110,-8.5,-15.18,-28.44,-33.56,-32.54,-27.11,-17.96,-10.22
0,0.0,0,095700,제넥신,-13.79,4.65,33519,28979,8611359,-1377303,298,202202161019,9988662,0,0,0,10000000,0,202204190900,28979,-13.79,0,0,0,0,0,32030,28725,-1.13,0,28616,29016,28471,90198,29589,30381,31735,32460,33436,35506,37326,38898,-5.51,-7.49,-10.87,-18.12,-21.7,-24.63,-27.31,-30.67
0,0.0,0,102260,동성케미컬,4.47,0.87,4615,4835,10443358,447268,2166,202202170928,9996090,0,0,0,10000000,0,202204190900,4835,4.47,0,0,0,0,0,4575,4835,-0.1,0,4840,4855,4810,36179,4818,4822,4810,4751,4730,4760,4801,4919,-1.25,-1.82,-2.65,-4.23,-5.58,-8.85,-11.34,-13.0
0,0.0,0,014830,유니드,46.93,1.81,97665,143897,14637104,4675274,102,202202171110,9961830,0,0,0,10000000,0,202204190900,143897,46.93,0,0,0,0,0,95931,139274,-0.82,0,141008,141008,136384,38906,137078,134824,130865,119027,112673,114240,115496,118376,-0.55,-0.58,-4.94,-12.84,-15.55,-19.14,-23.69,-26.82
