date,sum_valuation_profit,d2_deposit,total_possess_count
20230602,46701019,37935252,35
20230605,46913844,44993162,33
20230607,46818161,52328419,31
20230608,46845649,55384350,30
20230609,47103101,55384350,30
20230612,46583247,55384350,30
20230613,47669759,69703987,25
20230614,47004908,57745687,29
20230615,47867435,54745687,30
20230616,49743132,51747297,31
20230619,50513769,57368441,30
20230620,50239048,60268205,29
20230621,49609243,63317252,28
20230622,49852566,63317252,28
20230623,48918979,65118257,27
20230626,48794756,67434866,26
20230627,48692234,78643581,23
20230628,48726875,78474436,23
20230629,48208713,78474436,23
20230630,49761381,69531276,26
20230703,50191893,66531992,27
20230704,51095098,69654246,26
20230705,51831547,63721146,28
20230706,50483947,66113379,27
20230707,50105007,63122019,28
20230710,50202769,57196319,30
20230711,51949227,57625568,30
20230712,53861820,67625771,28
20230713,53690380,64705471,29
20230714,53888578,64705471,29
20230717,53329150,68534846,28
20230718,53997942,74373832,26
20230719,54440177,68407882,28
20230720,55138123,65408682,29
20230721,55077928,65408682,29
20230724,54924974,70793923,27
20230725,56826604,67772842,28
20230726,53867295,89980761,22
20230727,54980818,83388029,24
20230728,56047309,83388029,24
20230731,57353018,83388029,24
20230801,58119210,83388029,24
20230802,57721336,80388929,25
20230803,57166579,80388929,25
20230804,57617591,80388929,25
20230807,57151759,87612121,23
20230808,56741073,87612121,23
20230809,56635731,87612121,23
20230810,56623877,87612121,23
20230811,57024799,87612121,23
20230814,56475755,87612121,23
20230816,54817461,95932314,20
20230817,54121871,97952988,19
20230818,54130043,94956708,20
20230821,53789451,94956708,20
20230822,53606922,91957348,21
20230823,53387118,88953959,22
20230824,53971833,88953959,22
20230825,53644757,88953959,22
20230828,54527113,88953959,22
20230829,55436039,91801941,21
20230830,55802560,91801941,21
20230831,55619502,94102893,20
20230901,55404043,91113993,21
20230904,55378845,94145757,20
20230905,55334952,97010497,19
20230906,55558036,100152658,18
20230907,54763369,100152658,18
20230908,56417711,97176258,19
20230911,56750419,97132611,19
20230912,55934108,107112381,16
20230913,56569865,101179721,18
20230914,57029460,101179721,18
20230915,57764347,95193951,20
20230918,57647641,95193951,20
20230919,57792019,104264461,17
20230920,58107552,95280731,20
20230921,57091149,95280731,20
20230922,56954348,95280731,20
20230925,55605224,92285371,21
20230926,54588238,101500481,18
20230927,55409157,98507621,19
20231004,53602499,98507621,19
20231005,52991990,101854961,18
20231006,53792641,84236906,24
20231010,52698960,83631652,24
20231011,54421171,80641052,25
20231012,56245244,74650522,27
20231013,55239978,74650522,27
20231016,54554521,74650522,27
20231017,55289908,74292468,27
20231018,55244614,77517239,26
20231019,52646844,74535689,27
20231020,50791910,62572595,31
20231023,50699102,50595368,35
20231024,52781037,56275120,33
20231025,52449285,56275120,33
20231026,49346645,58669717,32
20231027,49510977,51788986,34
20231030,50447089,45798136,36
20231031,47722908,47559934,35
20231101,50132021,47283204,35
20231102,54097631,32345560,40
20231103,54823013,32345560,40
20231106,60261552,29359360,41
20231107,57941905,29359360,41
20231108,57322560,31983939,40
20231109,57419625,31983939,40
20231110,56447484,31983939,40
20231113,54164480,31831085,40
20231114,57416743,25468533,42
20231115,61004843,23656425,43
20231116,62008846,23656425,43
20231117,59197185,23656425,43
20231120,60880003,20657835,44
20231121,62749906,20320652,44
20231122,63256208,20320652,44
20231123,62839846,20320652,44
20231124,63697066,17321222,45
20231127,63324766,17301260,45
20231128,63033155,17194426,45
20231129,64755421,23205453,44
20231130,67374776,17224253,46
20231201,66535005,17224253,46
20231204,65842362,17224253,46
20231205,63705080,17224253,46
20231206,64421894,32459124,41
20231207,64586458,31855175,41
20231208,66843555,28858025,42
20231211,67028769,28858025,42
20231212,67776475,40119121,38
20231213,66453877,37127571,39
20231214,67821262,31310771,41
20231215,67956001,19317371,45
20231218,70093778,13326601,47
20231219,71823390,20215039,45
20231220,74482936,35346776,41
20231221,73226682,35346776,41
20231222,73187189,35346776,41
20231226,72467388,46482137,38
20231227,72832917,55322454,36
20231228,74040083,49329643,38
20240102,74580147,45735705,39
20240103,73543104,77056598,31
20240104,73883472,77056598,31
20240105,74591465,74059688,32
20240108,76444932,80235843,31
20240109,77741113,77252643,32
20240110,77059569,77252643,32
20240111,76937396,77252643,32
20240112,75558192,77252643,32
20240115,75992612,80127165,31
20240116,75617745,95859813,26
20240117,73587033,95859813,26
20240118,73861252,95859813,26
20240119,75296652,95859813,26
20240122,75467597,104475233,24
20240123,77030628,116154450,21
20240124,76503444,119286786,20
20240125,76790711,107297026,24
20240126,77879471,101557026,26
20240129,78693101,104648835,25
20240130,78477899,113877513,22
20240131,79099666,113877513,22
20240201,81197126,113877513,22
20240202,82375185,113877513,22
20240205,82320819,113877513,22
20240206,80928671,116844578,21
20240207,82407325,113865778,22
20240208,82697179,107896028,24
20240213,83821606,104900028,25
20240214,83638706,123380706,19
20240215,83512149,123380706,19
20240216,83851185,123380706,19
20240219,83671749,129501092,17
20240220,83518857,129501092,17
20240221,83350669,129501092,17
20240222,83282121,129501092,17
20240223,82822118,123516442,19
20240226,82709169,123516442,19
20240227,82180372,130100952,17
20240228,82848062,130100952,17
20240229,83012963,121165582,20
20240304,83504937,121165582,20
20240305,83467633,121097532,20
20240306,84175034,121017437,20
20240307,83878662,121017437,20
20240308,84848132,121017437,20
20240311,84284160,124350751,19
20240312,84539812,123931891,19
20240313,84930413,123931891,19
20240314,85913020,120941891,20
20240315,86020902,117941891,21
20240318,87000214,114951631,22
20240319,86369284,114951631,22
20240320,86142566,114951631,22
20240321,86789977,114951631,22
20240322,86892333,111984931,23
20240325,86547883,109011631,24
20240326,86335849,115983273,22
20240327,86471023,117742016,22
20240328,86938767,117742016,22
20240329,87177340,117742016,22
20240401,87567150,117742016,22
20240402,87044029,117742016,22
20240403,86771416,117742016,22
20240404,87522593,114759766,23
20240405,88097675,114759766,23
20240408,88444685,120778727,22
20240409,88020708,130039435,20
20240411,87890679,130039435,20
20240412,87589731,130039435,20
20240415,87469397,130039435,20
20240416,86236133,135006816,18
20240417,86741532,132023916,19
20240418,88118846,129031396,20
20240419,87240705,129031396,20
20240422,88607279,129031396,20
20240423,88394639,129031396,20
20240424,89097329,135212472,18
20240425,88847744,129236722,20
20240426,89528950,123252744,22
20240429,91077977,114404864,25
20240430,91199967,123039688,22
20240502,91152219,117061328,24
20240503,90947131,117061328,24
20240507,91519004,114067568,25
20240508,91654788,108993431,27
20240509,91291838,108993431,27
20240510,92030793,106003431,28
20240513,91818759,103020811,29
20240514,92026357,106912153,28
20240516,92299460,107038915,28
20240517,91870819,107038915,28
20240520,92287174,107038915,28
20240521,92561635,107038915,28
20240522,92902243,108101003,28
20240523,92992005,105136503,29
20240524,92423768,102184903,30
20240527,93365307,105175310,29
20240528,93802557,115836644,25
20240529,93030321,115836644,25
20240530,92355783,115836644,25
20240531,92576535,115836644,25
20240603,93796262,115836644,25
20240604,92867720,118507200,24
20240605,93465189,118507200,24
20240607,94879258,118507200,24
20240610,94342498,118507200,24
20240611,94350372,121787932,23
20240612,94130066,121787932,23
20240613,95348953,121787932,23
20240614,95256681,118796332,24
20240617,94876995,118796332,24
20240618,94774800,122551509,23
20240619,94369351,122551509,23
20240620,95221982,122551509,23
20240621,94385348,122551509,23
20240624,93617188,122551509,23
20240625,93667070,129005761,21
20240626,94534225,135199416,19
20240627,94244258,135199416,19
20240628,95125029,135199416,19
20240701,96626813,146466438,16
20240702,95434366,156140588,13
20240703,95453220,150150628,15
20240704,95693750,141195028,18
20240705,95967071,141195028,18
20240708,96346099,135222798,20
20240709,96422080,146601416,16
20240710,96424066,149433940,15
20240711,95910761,149433940,15
20240712,95431312,149433940,15
20240715,95693055,152266635,14
20240716,95280772,159533178,12
20240717,95289688,159533178,12
20240718,93854759,156535818,13
20240719,93819202,156535818,13
20240722,93431390,153553618,14
20240723,93474776,159179774,12
20240724,93746273,162198110,11
20240725,92834327,162198110,11
20240726,92479111,161510359,11
20240729,92491916,161510359,11
20240730,92891693,161510359,11
20240731,93077208,155525639,13
20240801,93478174,155525639,13
20240802,91589414,152529679,14
20240805,87845794,171563481,6
20240806,88194421,165588181,8
20240807,88665971,153685311,12
20240808,89027346,147708011,14
20240809,89617644,144712811,15
20240812,90002928,141114042,16
20240813,89919180,141114042,16
20240814,91482108,135115722,18
20240816,93095490,132115722,19
20240819,92866985,129119072,20
20240820,93216940,123133432,22
20240821,93019804,123133432,22
20240822,92088375,123133432,22
20240823,92115775,120134462,23
20240826,91569194,117142862,24
20240827,91201564,114205262,25
20240828,90029986,114205262,25
20240829,88343912,116540717,24
20240830,88960154,118935603,23
20240902,88233156,118935603,23
20240903,87944352,127545139,20
20240904,86252499,126771898,20
20240905,85784866,120786618,22
20240906,84205093,125564562,20
20240909,85641478,111231241,25
20240910,85239989,108232021,26
20240911,84781159,108232021,26
20240912,87297266,105233729,27
20240913,87361324,105233729,27
20240919,87181087,107615432,26
20240920,87758995,107615432,26
20240923,88731536,107615432,26
20240924,89135406,107615432,26
20240925,89359663,104622632,27
20240926,91528267,104622632,27
20240927,91411921,104622632,27
20240930,90127272,104622632,27
20241002,88852753,107550472,26
20241004,89674474,110318881,25
20241007,91269790,107324381,26
20241008,90772732,124708779,21
20241010,91340180,121715779,22
20241011,91591434,121715779,22
20241014,91682288,115726849,24
20241015,91814994,118579721,23
20241016,91268695,118680401,23
20241017,91181453,115682456,24
